# pi_control,v0.2.0
# log for:, actuator.speed
# date:, 2018_07_25_15_30_35
# meta:, 
# comment:,
time (s), speed (raw)
174.47831241099993,2048
174.8124767459999,2048
175.6317817019999,2048
176.35070187699966,2048
176.88362383099957,2048
177.2906682959997,2048
177.89624694199983,2048
178.183481821,2048
178.70957602199996,2048
179.35763648699958,2048
180.03451759499967,2048
180.51888127799975,2048
180.94933171599996,2048
181.74067987299986,2048
182.14350003599975,2048
182.38161502899993,2048
183.05123092999975,2048
183.76885347799998,2048
184.23274328099978,2048
184.7497999699999,2048
185.20534446099964,2048
185.62327528499964,2048
185.95026539899982,2048
186.23967491999974,2048
186.6729709919996,2048
187.42609640399996,2048
187.93613398299976,2048
188.50575931899994,2048
188.9958495359997,2048
189.41016246899972,2048
190.17956432799974,2048
190.9914361819997,2048
191.26491179999994,2048
191.7490856749996,2048
192.47270464699977,2048
192.8498732879998,2048
193.38981687399973,2048
193.61617543399962,2048
194.10735106599986,2048
194.77156259099957,2048
195.34571179799968,2048
195.70443563599974,2048
196.17215997899984,2048
196.9512467769996,2048
197.7625446549996,2048
198.4884326389997,2048
199.24227948899988,2048
199.54172202799964,2048
199.91376271399986,2048
200.38366685599976,2048
201.02272170599963,2048
201.33794636999983,2048
202.15888580599994,2048
202.67158119299984,2048
203.29372275999958,2048
203.96623124399957,2048
204.6581605209999,2048
205.00932868099972,2048
205.61729807499978,2048
205.8491296279999,2048
206.59847586299975,2048
207.3931835149997,2048
208.1217200369997,2048
208.5745459919999,2048
208.94996085599996,2048
209.61396974799982,2048
210.30868002099987,2048
210.73044099499975,2048
211.1011197339999,2048
211.3507618079998,2048
211.98869600699982,2048
212.36123293399987,2048
212.87202923199993,2048
213.21904761899987,2048
213.468099531,2048
214.10563794399968,2048
214.65873022199958,2048
215.33325052099963,2048
215.99867888899962,2048
216.6108039149999,2048
217.3519912249999,2048
217.72857066999995,2048
218.33789713499982,2048
219.1409998109998,2048
219.8707434529997,2048
220.20825849599987,2048
220.44661127699965,2048
221.18040822199964,2048
221.5733104169999,2048
221.9792508669998,2048
222.4328344669998,2048
222.87337767499957,2048
223.45799012899988,2048
223.7679111489997,2048
224.355512266,2048
224.97095521499978,2048
225.78078255299988,2048
226.32093291499996,2048
226.78622475599968,2048
227.49937870099984,2048
228.12314742299986,2048
228.51818873899992,2048
228.84585626699982,2048
229.1412321949997,2048
229.90221579599984,2048
230.50418448899973,2048
231.1396107239998,2048
231.59618922599975,2048
231.87866247199963,2048
232.60657878699976,2048
233.2962624249999,2048
233.99660492699968,2048
234.79422285099963,2048
235.29447884799993,2048
235.73757585799967,2048
236.38862222999978,2048
237.2013979469998,2048
237.91365389899966,2048
238.26727824,2048
238.72681836499987,2048
239.09500284399974,2048
239.6353762089998,2048
239.9308251499997,2048
240.37209980099988,2048
240.89615978599977,2048
241.2463514479996,2048
241.7245857949997,2048
242.1835474239997,2048
242.67937624999968,2048
243.49829933399997,2048
244.19217078999964,2048
245.0019017339996,2048
245.81495831999973,2048
246.62677380399964,2048
247.21058007199963,2048
247.94091491399968,2048
248.27078749099974,2048
248.84817429099985,2048
249.60584408399973,2048
250.03065919899973,2048
250.7295979139999,2048
251.28012595799964,2048
251.56844385899967,2048
251.84333402499988,2048
252.57126212599997,2048
253.36416394299977,2048
254.10422554999968,2048
254.6482333429999,2048
255.26057424699957,2048
255.73634658399988,2048
256.1256288789996,2048
256.67581326799973,2048
257.12358241799984,2048
257.85178577099987,2048
258.502664397,2048
258.95811062099983,2048
259.189356202,2048
259.7421686749999,2048
259.99476667299996,2048
260.3410358459996,2048
260.64888974099995,2048
261.41399731599995,2048
262.12410800299995,2048
262.94145682,2048
263.45049762499957,2048
264.2608125429997,2048
265.04731711199975,2048
265.519248738,2048
265.91951311899993,2048
266.46718940799974,2048
266.89196361999984,2048
267.3612250719998,2048
267.8669756439999,2048
268.3482789359996,2048
268.87433973,2048
269.4007018269999,2048
269.8293640269999,2048
270.64786788799984,2048
270.9544068189998,2048
271.6527402859997,2048
272.018820711,2048
272.2659062729999,2048
272.49366870099993,2048
272.9016455159999,2048
273.1603292709997,2048
273.609232628,2048
273.8857196619997,2048
274.67855065599997,2048
275.3569625939999,2048
275.92986297499965,2048
276.67045740899994,2048
277.35325608799985,2048
277.7525913899999,2048
278.323006911,2048
278.5956089199999,2048
279.3580960299996,2048
279.66653090299997,2048
280.3238844289999,2048
280.76263407299984,2048
281.4217663569998,2048
281.6550549049998,2048
282.2559495559999,2048
282.9561824939997,2048
283.3268855409997,2048
283.76048119399957,2048
284.21632645499994,2048
284.91531854899995,2048
285.40542041499975,2048
286.0459824269997,2048
286.3017394369999,2048
287.07444523799995,2048
287.84683619199996,2048
288.3533507019997,2048
289.05583181999964,2048
289.6174644089997,2048
289.84464015699996,2048
290.173846916,2048
290.8469184319997,2048
291.3977789779997,2048
291.916569857,2048
292.5923824289998,2048
293.4135477189998,2048
293.75631075,2048
294.1742691149998,2048
294.7876185079999,2048
295.257533683,2048
295.71570305999967,2048
296.52619317799963,2048
297.18195468899967,2048
297.67326170299975,2048
298.14753638,2048
298.6187120789996,2048
299.4425149249996,2048
300.1859523039998,2048
300.42920490999995,2048
301.1007144229998,2048
301.6295000359996,2048
301.8911066019996,2048
302.4614241209997,2048
303.1379117849997,2048
303.50548458799994,2048
303.9369344789998,2048
304.69419755499985,2048
304.952647695,2048
305.20429940999975,2048
305.56288882599983,2048
306.2139964949997,2048
306.6653944149998,2048
307.1884007689996,2048
307.96343112999966,2048
308.3477197029997,2048
308.8836506089997,2048
309.3467808859996,2048
310.03170374399997,2048
310.4444299269999,2048
310.732740339,2048
311.4066160479997,2048
311.981657541,2048
312.2779684679999,2048
312.85611836199996,2048
313.45336888699967,2048
314.00724869199985,2048
314.4122656599998,2048
315.03332694499977,2048
315.5384201659999,2048
316.2637588719999,2048
316.7256838219996,2048
317.43318981899984,2048
317.9175542199996,2048
318.24941399299996,2048
318.5258991769997,2048
318.97398545099986,2048
319.737070358,2048
320.4466636029997,2048
320.8310066439999,2048
321.1759714909999,2048
321.72131743499995,2048
322.0571252489999,2048
322.534928305,2048
322.86870834699994,2048
323.2951863679996,2048

